split,version,camera,img_path,W,H,image_id,sd_token,class_10,class_id,x0,y0,x1,y1,area,tightened,_w,_h,_area,_size_bucket
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n004-2018-07-05-17-15-40+0800__CAM_BACK__1530783335288175.jpg,1600,900,50706,c10c0337c95d4753a52586300c159c7f,bus,2,446,437,507,470,2013.0,0,61,33,2013,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n004-2018-07-05-17-15-40+0800__CAM_BACK__1530783335288175.jpg,1600,900,50706,c10c0337c95d4753a52586300c159c7f,bicycle,7,1461,472,1579,623,17818.0,0,118,151,17818,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n004-2018-07-05-17-15-40+0800__CAM_BACK__1530783335288175.jpg,1600,900,50706,c10c0337c95d4753a52586300c159c7f,bus,2,605,434,644,456,858.0,0,39,22,858,S
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n004-2018-07-05-17-15-40+0800__CAM_BACK__1530783335288175.jpg,1600,900,50706,c10c0337c95d4753a52586300c159c7f,bus,2,320,432,423,481,5047.0,0,103,49,5047,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n004-2018-07-05-17-15-40+0800__CAM_BACK__1530783335288175.jpg,1600,900,50706,c10c0337c95d4753a52586300c159c7f,car,0,483,455,517,470,510.0,0,34,15,510,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,540,487,577,515,1036.0,0,37,28,1036,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1094,496,1112,538,756.0,0,18,42,756,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,628,482,650,499,374.0,0,22,17,374,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,909,514,929,551,740.0,0,20,37,740,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,198,517,223,566,1225.0,0,25,49,1225,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1503,590,1599,635,4320.0,0,96,45,4320,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,725,488,737,512,288.0,0,12,24,288,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1327,470,1354,534,1728.0,0,27,64,1728,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,642,500,695,583,4399.0,0,53,83,4399,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,710,492,727,520,476.0,0,17,28,476,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,pedestrian,5,1028,464,1048,529,1300.0,0,20,65,1300,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,584,487,608,508,504.0,0,24,21,504,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,349,505,364,539,510.0,0,15,34,510,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,308,505,324,543,608.0,0,16,38,608,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,620,484,640,501,340.0,0,20,17,340,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,887,503,901,531,392.0,0,14,28,392,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,637,480,661,498,432.0,0,24,18,432,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1224,494,1250,560,1716.0,0,26,66,1716,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,bicycle,7,206,509,267,566,3477.0,0,61,57,3477,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1105,494,1120,535,615.0,0,15,41,615,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,bus,2,763,414,858,531,11115.0,0,95,117,11115,L
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1172,492,1197,551,1475.0,0,25,59,1475,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,truck,1,431,460,523,529,6348.0,0,92,69,6348,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1083,475,1097,509,476.0,0,14,34,476,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,558,484,591,512,924.0,0,33,28,924,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,pedestrian,5,1036,463,1055,530,1273.0,0,19,67,1273,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,262,506,279,549,731.0,0,17,43,731,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,bus,2,718,464,735,481,289.0,0,17,17,289,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1267,476,1288,529,1113.0,0,21,53,1113,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1130,477,1148,522,810.0,0,18,45,810,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1387,472,1414,543,1917.0,0,27,71,1917,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,598,483,627,506,667.0,0,29,23,667,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1065,476,1077,508,384.0,0,12,32,384,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1132,491,1150,545,972.0,0,18,54,972,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1476,694,1599,899,25215.0,0,123,205,25215,L
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,870,479,880,509,300.0,0,10,30,300,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,865,479,875,508,290.0,0,10,29,290,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,pedestrian,5,1040,467,1057,529,1054.0,0,17,62,1054,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1480,469,1517,553,3108.0,0,37,84,3108,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1152,488,1169,523,595.0,0,17,35,595,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,363,503,376,536,429.0,0,13,33,429,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,896,488,916,538,1000.0,0,20,50,1000,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,978,486,1011,577,3003.0,0,33,91,3003,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,construction_vehicle,4,935,444,1037,528,8568.0,0,102,84,8568,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,726,461,741,477,240.0,0,15,16,240,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,882,482,893,515,363.0,0,11,33,363,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1070,476,1083,513,481.0,0,13,37,481,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,1233,477,1254,524,987.0,0,21,47,987,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,traffic_cone,8,857,483,867,505,220.0,0,10,22,220,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,651,478,675,497,456.0,0,24,19,456,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n009-2018-07-02-14-16-43-0400__CAM_FRONT__1530555828162656.jpg,1600,900,51049,c26232daad8548c7ba460915eecaf280,car,0,666,472,691,495,575.0,0,25,23,575,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,422,416,459,489,2701.0,0,37,73,2701,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1040,381,1111,640,18389.0,0,71,259,18389,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,652,382,679,471,2403.0,0,27,89,2403,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1081,360,1101,426,1320.0,0,20,66,1320,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,284,415,308,474,1416.0,0,24,59,1416,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,534,411,565,488,2387.0,0,31,77,2387,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1383,427,1396,459,416.0,0,13,32,416,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,995,386,1047,641,13260.0,0,52,255,13260,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,136,416,160,475,1416.0,0,24,59,1416,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1329,428,1363,484,1904.0,0,34,56,1904,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,889,408,907,447,702.0,0,18,39,702,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1242,424,1294,666,12584.0,0,52,242,12584,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1361,427,1380,486,1121.0,0,19,59,1121,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,507,414,536,488,2146.0,0,29,74,2146,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,908,403,925,446,731.0,0,17,43,731,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,556,388,584,490,2856.0,0,28,102,2856,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,551,412,607,499,4872.0,0,56,87,4872,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,693,372,734,495,5043.0,0,41,123,5043,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,728,385,760,495,3520.0,0,32,110,3520,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1437,397,1549,701,34048.0,0,112,304,34048,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,489,408,514,496,2200.0,0,25,88,2200,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,920,396,941,436,840.0,0,21,40,840,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,650,397,675,490,2325.0,0,25,93,2325,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,453,392,486,480,2904.0,0,33,88,2904,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,782,410,858,649,18164.0,0,76,239,18164,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,barrier,9,1270,664,1421,868,30804.0,0,151,204,30804,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,312,418,341,475,1653.0,0,29,57,1653,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1387,425,1404,489,1088.0,0,17,64,1088,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,862,397,896,484,2958.0,0,34,87,2958,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,traffic_cone,8,635,453,665,508,1650.0,0,30,55,1650,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1315,440,1335,478,760.0,0,20,38,760,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,601,376,656,515,7645.0,0,55,139,7645,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,850,385,887,500,4255.0,0,37,115,4255,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,899,407,915,443,576.0,0,16,36,576,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,353,415,376,470,1265.0,0,23,55,1265,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,motorcycle,6,1319,438,1599,604,46480.0,0,280,166,46480,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,373,416,399,474,1508.0,0,26,58,1508,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,744,370,780,499,4644.0,0,36,129,4644,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1335,402,1535,731,65800.0,0,200,329,65800,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1376,431,1386,463,320.0,0,10,32,320,S
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1399,423,1421,490,1474.0,0,22,67,1474,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,1575,451,1599,509,1392.0,0,24,58,1392,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n003-2018-07-19-13-06-40+0800__CAM_BACK_LEFT__1531977175147376.jpg,1600,900,51092,c286047280b5454e81c4d04f8ad802ff,pedestrian,5,415,415,446,470,1705.0,0,31,55,1705,M
